Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number
5541,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144662998
5542,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144664458
5543,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144665918
5544,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144667378
5545,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144668838
5546,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144670298
5547,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144671758
5548,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144673218
5549,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144674678
5550,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144676138
5551,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144677598
5552,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144679058
5553,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144680518
5554,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144681978
5555,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144683438
5556,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144684898
5557,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144686358
5558,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144687818
5559,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144689278
5560,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144690738
5561,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144692198
5562,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144693658
5563,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144695118
5564,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144696578
5565,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144698038
5566,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144699498
5567,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144700958
5568,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144702418
5569,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144703878
5570,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144705338
5571,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144706798
5572,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144708258
5573,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144709718
5574,39:57.6,199.232.196.209,172.16.1.66,6,1513,443,49752,PA,3144711178
5575,39:57.6,199.232.196.209,172.16.1.66,6,55,443,49751,A,730509242
5576,39:57.6,172.16.1.66,199.232.196.209,6,54,49753,443,A,3258820720
5577,39:57.6,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
5578,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977918212
5579,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977919672
5580,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977921132
5581,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977922592
5582,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977924052
5583,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977925512
5584,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977926972
5585,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977928432
5586,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977929892
5587,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977931352
5588,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977932812
5589,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977934272
5590,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977935732
5591,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977937192
5592,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977938652
5593,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977940112
5594,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977941572
5595,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977943032
5596,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977944492
5597,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977945952
5598,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977947412
5599,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977948872
5600,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977950332
5601,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977951792
5602,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977953252
5603,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977954712
5604,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977956172
5605,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977957632
5606,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977959092
5607,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977960552
5608,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977962012
5609,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977963472
5610,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977964932
5611,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977966392
5612,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977967852
5613,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977969312
5614,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977970772
5615,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977972232
5616,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977973692
5617,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977975152
5618,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977976612
5619,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977978072
5620,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977979532
5621,39:57.6,199.232.196.209,172.16.1.66,6,1513,443,49753,PA,1977980992
5622,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144712637
5623,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144714097
5624,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144715557
5625,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144717017
5626,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144718477
5627,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144719937
5628,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144721397
5629,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144722857
5630,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144724317
5631,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144725777
5632,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144727237
5633,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144728697
5634,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144730157
5635,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144731617
5636,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144733077
5637,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144734537
5638,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144735997
5639,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144737457
5640,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144738917
5641,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,PA,3144740377
5642,39:57.6,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
5643,39:57.6,172.16.1.66,199.232.196.209,6,54,49751,443,A,2095948089
5644,39:57.6,172.16.1.66,199.232.196.209,6,54,49753,443,A,3258820720
5645,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144741837
5646,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144743297
5647,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144744757
5648,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144746217
5649,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144747677
5650,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144749137
5651,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144750597
5652,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144752057
5653,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144753517
5654,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144754977
5655,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144756437
5656,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144757897
5657,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144759357
5658,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144760817
5659,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144762277
5660,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144763737
5661,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144765197
5662,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144766657
5663,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144768117
5664,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144769577
5665,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144771037
5666,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144772497
5667,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144773957
5668,39:57.6,199.232.196.209,172.16.1.66,6,1513,443,49752,PA,3144775417
5669,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977982451
5670,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977983911
5671,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977985371
5672,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977986831
5673,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977988291
5674,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977989751
5675,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977991211
5676,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977992671
5677,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977994131
5678,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977995591
5679,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977997051
5680,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977998511
5681,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1977999971
5682,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978001431
5683,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978002891
5684,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978004351
5685,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978005811
5686,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978007271
5687,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978008731
5688,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978010191
5689,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978011651
5690,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978013111
5691,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978014571
5692,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978016031
5693,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978017491
5694,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978018951
5695,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978020411
5696,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978021871
5697,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978023331
5698,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978024791
5699,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978026251
5700,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978027711
5701,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978029171
5702,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978030631
5703,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978032091
5704,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978033551
5705,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978035011
5706,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978036471
5707,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,PA,1978037931
5708,39:57.6,172.16.1.66,199.232.196.209,6,54,49753,443,A,3258820720
5709,39:57.6,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
5710,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978039391
5711,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978040851
5712,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978042311
5713,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978043771
5714,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978045231
5715,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978046691
5716,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978048151
5717,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978049611
5718,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978051071
5719,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978052531
5720,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978053991
5721,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978055451
5722,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978056911
5723,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978058371
5724,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978059831
5725,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978061291
5726,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978062751
5727,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978064211
5728,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978065671
5729,39:57.6,199.232.196.209,172.16.1.66,6,1513,443,49753,PA,1978067131
5730,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144776876
5731,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144778336
5732,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144779796
5733,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144781256
5734,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144782716
5735,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144784176
5736,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144785636
5737,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144787096
5738,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144788556
5739,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144790016
5740,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144791476
5741,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144792936
5742,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144794396
5743,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144795856
5744,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144797316
5745,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144798776
5746,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144800236
5747,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144801696
5748,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144803156
5749,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144804616
5750,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144806076
5751,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144807536
5752,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144808996
5753,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144810456
5754,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144811916
5755,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144813376
5756,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144814836
5757,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144816296
5758,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144817756
5759,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144819216
5760,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144820676
5761,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144822136
5762,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144823596
5763,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144825056
5764,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144826516
5765,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144827976
5766,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144829436
5767,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144830896
5768,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144832356
5769,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144833816
5770,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144835276
5771,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144836736
5772,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144838196
5773,39:57.6,199.232.196.209,172.16.1.66,6,1513,443,49752,PA,3144839656
5774,39:57.6,172.16.1.66,199.232.196.209,6,54,49753,443,A,3258820720
5775,39:57.6,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
5776,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978068590
5777,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978070050
5778,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978071510
5779,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978072970
5780,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978074430
5781,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978075890
5782,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978077350
5783,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978078810
5784,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978080270
5785,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978081730
5786,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978083190
5787,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978084650
5788,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978086110
5789,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978087570
5790,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978089030
5791,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978090490
5792,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978091950
5793,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978093410
5794,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978094870
5795,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978096330
5796,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978097790
5797,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978099250
5798,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978100710
5799,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978102170
5800,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978103630
5801,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978105090
5802,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978106550
5803,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978108010
5804,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978109470
5805,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978110930
5806,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978112390
5807,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978113850
5808,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978115310
5809,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978116770
5810,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978118230
5811,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978119690
5812,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978121150
5813,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978122610
5814,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978124070
5815,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978125530
5816,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978126990
5817,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978128450
5818,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978129910
5819,39:57.6,199.232.196.209,172.16.1.66,6,1513,443,49753,PA,1978131370
5820,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144841115
5821,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144842575
5822,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144844035
5823,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144845495
5824,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144846955
5825,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144848415
5826,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144849875
5827,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144851335
5828,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144852795
5829,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144854255
5830,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144855715
5831,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144857175
5832,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144858635
5833,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144860095
5834,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144861555
5835,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144863015
5836,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144864475
5837,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144865935
5838,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144867395
5839,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,PA,3144868855
5840,39:57.6,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
5841,39:57.6,172.16.1.66,199.232.196.209,6,54,49753,443,A,3258820720
5842,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144870315
5843,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144871775
5844,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144873235
5845,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144874695
5846,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144876155
5847,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144877615
5848,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144879075
5849,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144880535
5850,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144881995
5851,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144883455
5852,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144884915
5853,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144886375
5854,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144887835
5855,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144889295
5856,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144890755
5857,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144892215
5858,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144893675
5859,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144895135
5860,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144896595
5861,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144898055
5862,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144899515
5863,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144900975
5864,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3144902435
5865,39:57.6,199.232.196.209,172.16.1.66,6,1513,443,49752,PA,3144903895
5866,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978132829
5867,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978134289
5868,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978135749
5869,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978137209
5870,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978138669
5871,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978140129
5872,39:57.6,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978141589
