Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number
2207,35:10.7,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376177856
2208,35:10.7,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2209,35:10.7,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376179232
2210,35:10.7,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376180608
2211,35:10.7,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2212,35:10.7,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376181984
2213,35:10.7,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376183360
2214,35:10.7,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2215,35:10.7,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376184736
2216,35:10.7,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376186112
2217,35:10.7,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2218,35:10.7,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376187488
2219,35:10.7,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376188864
2220,35:10.7,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2221,35:10.7,46.254.34.201,172.17.0.99,6,802,443,49815,PA,3376190240
2222,35:10.7,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2223,35:10.9,172.17.0.99,79.124.78.197,6,66,49816,80,S,3098693738
2224,35:11.1,79.124.78.197,172.17.0.99,6,60,80,49816,SA,2694423507
2225,35:11.1,172.17.0.99,79.124.78.197,6,60,49816,80,A,3098693739
2226,35:11.3,79.124.78.197,172.17.0.99,6,60,80,49816,A,2694423508
2227,35:11.3,172.17.0.99,79.124.78.197,6,145,49816,80,PA,3098693739
2228,35:11.5,79.124.78.197,172.17.0.99,6,60,80,49816,A,2694423508
2229,35:11.5,46.254.34.201,172.17.0.99,6,78,443,49815,PA,3376190988
2230,35:11.5,46.254.34.201,172.17.0.99,6,60,443,49815,FA,3376191012
2231,35:11.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2232,35:12.0,79.124.78.197,172.17.0.99,6,289,80,49816,PA,2694423508
2233,35:12.0,172.17.0.99,79.124.78.197,6,60,49816,80,A,3098693830
2234,35:12.4,172.17.0.99,79.124.78.197,6,124,49816,80,PA,3098693830
2235,35:12.5,79.124.78.197,172.17.0.99,6,60,80,49816,A,2694423743
2236,35:12.5,172.17.0.99,79.124.78.197,6,159,49816,80,PA,3098693900
2237,35:12.7,79.124.78.197,172.17.0.99,6,60,80,49816,A,2694423743
2238,35:13.2,79.124.78.197,172.17.0.99,6,228,80,49816,PA,2694423743
2239,35:13.3,172.17.0.99,79.124.78.197,6,60,49816,80,A,3098694005
2240,35:13.3,172.17.0.99,79.124.78.197,6,60,49816,80,RA,3098694005
2241,35:13.3,172.17.0.99,46.254.34.201,6,60,49815,443,RA,3474391447
2242,35:14.3,20.241.44.114,172.17.0.99,6,60,443,49797,RA,1919961490
2243,35:22.2,172.17.0.99,172.17.0.17,6,93,49814,139,PA,3978605860
2244,35:22.2,172.17.0.17,172.17.0.99,6,93,139,49814,PA,3662853496
2245,35:22.2,172.17.0.99,172.17.0.17,6,97,49814,139,PA,3978605899
2246,35:22.2,172.17.0.17,172.17.0.99,6,97,139,49814,PA,3662853535
2247,35:22.2,172.17.0.99,172.17.0.17,6,60,49814,139,FA,3978605942
2248,35:22.2,172.17.0.17,172.17.0.99,6,60,139,49814,FA,3662853578
2249,35:22.2,172.17.0.99,172.17.0.17,6,60,49814,139,A,3978605943
2250,35:36.1,172.17.0.99,172.17.0.17,17,126,59001,53,,
2251,35:36.1,172.17.0.17,172.17.0.99,17,192,53,59001,,
2252,35:36.1,172.17.0.99,172.17.0.17,17,232,59002,389,,
2253,35:36.1,172.17.0.17,172.17.0.99,17,212,389,59002,,
2254,35:36.3,172.17.0.99,172.17.0.17,6,66,49817,135,S,2017873650
2255,35:36.3,172.17.0.17,172.17.0.99,6,66,135,49817,SA,3593106800
2256,35:36.3,172.17.0.99,172.17.0.17,6,60,49817,135,A,2017873651
2257,35:36.3,172.17.0.99,172.17.0.17,6,214,49817,135,PA,2017873651
2258,35:36.3,172.17.0.17,172.17.0.99,6,162,135,49817,PA,3593106801
2259,35:36.3,172.17.0.99,172.17.0.17,6,222,49817,135,PA,2017873811
2260,35:36.3,172.17.0.17,172.17.0.99,6,322,135,49817,PA,3593106909
2261,35:36.3,172.17.0.99,172.17.0.17,6,66,49818,49668,S,3087055885
2262,35:36.3,172.17.0.17,172.17.0.99,6,66,49668,49818,SA,4111904084
2263,35:36.3,172.17.0.99,172.17.0.17,6,60,49818,49668,A,3087055886
2264,35:36.3,172.17.0.99,172.17.0.17,6,1514,49818,49668,A,3087055886
2265,35:36.3,172.17.0.99,172.17.0.17,6,789,49818,49668,PA,3087057346
2266,35:36.3,172.17.0.17,172.17.0.99,6,60,49668,49818,A,4111904085
2267,35:36.3,172.17.0.17,172.17.0.99,6,338,49668,49818,PA,4111904085
2268,35:36.3,172.17.0.99,172.17.0.17,6,274,49818,49668,PA,3087058081
2269,35:36.3,172.17.0.17,172.17.0.99,6,159,49668,49818,PA,4111904369
2270,35:36.3,172.17.0.99,172.17.0.17,6,322,49818,49668,PA,3087058301
2271,35:36.3,172.17.0.17,172.17.0.99,6,258,49668,49818,PA,4111904474
2272,35:36.3,172.17.0.99,172.17.0.17,6,322,49818,49668,PA,3087058569
2273,35:36.3,172.17.0.17,172.17.0.99,6,434,49668,49818,PA,4111904678
2274,35:36.3,172.17.0.99,172.17.0.17,6,194,49818,49668,PA,3087058837
2275,35:36.3,172.17.0.17,172.17.0.99,6,194,49668,49818,PA,4111905058
2276,35:36.3,172.17.0.99,172.17.0.17,6,222,49817,135,PA,2017873979
2277,35:36.3,172.17.0.17,172.17.0.99,6,322,135,49817,PA,3593107177
2278,35:36.3,172.17.0.99,172.17.0.17,6,258,49818,49668,PA,3087058977
2279,35:36.3,172.17.0.17,172.17.0.99,6,258,49668,49818,PA,4111905198
2280,35:36.3,172.17.0.99,172.17.0.17,6,322,49818,49668,PA,3087059181
2281,35:36.3,172.17.0.17,172.17.0.99,6,434,49668,49818,PA,4111905402
2282,35:36.3,172.17.0.99,172.17.0.17,6,194,49818,49668,PA,3087059449
2283,35:36.3,172.17.0.17,172.17.0.99,6,194,49668,49818,PA,4111905782
2284,35:36.3,172.17.0.99,172.17.0.17,6,66,49819,389,S,2201284103
2285,35:36.3,172.17.0.17,172.17.0.99,6,66,389,49819,SA,1723855993
2286,35:36.3,172.17.0.99,172.17.0.17,6,60,49819,389,A,2201284104
2287,35:36.3,172.17.0.99,172.17.0.17,6,398,49819,389,PA,2201284104
2288,35:36.3,172.17.0.17,172.17.0.99,6,1514,389,49819,A,1723855994
2289,35:36.3,172.17.0.17,172.17.0.99,6,1375,389,49819,PA,1723857454
2290,35:36.3,172.17.0.99,172.17.0.17,6,60,49819,389,A,2201284454
2291,35:36.3,172.17.0.99,172.17.0.17,6,1514,49819,389,A,2201284454
2292,35:36.3,172.17.0.99,172.17.0.17,6,680,49819,389,PA,2201285914
2293,35:36.3,172.17.0.17,172.17.0.99,6,60,389,49819,A,1723858775
2294,35:36.3,172.17.0.17,172.17.0.99,6,257,389,49819,PA,1723858775
2295,35:36.3,172.17.0.99,172.17.0.17,6,233,49819,389,PA,2201286540
2296,35:36.3,172.17.0.17,172.17.0.99,6,257,389,49819,PA,1723858985
2297,35:36.3,172.17.0.99,172.17.0.17,6,238,49819,389,PA,2201286719
2298,35:36.3,172.17.0.17,172.17.0.99,6,215,389,49819,PA,1723859188
2299,35:36.3,172.17.0.99,172.17.0.17,6,232,49819,389,PA,2201286903
2300,35:36.3,172.17.0.17,172.17.0.99,6,268,389,49819,PA,1723859349
2301,35:36.3,172.17.0.99,172.17.0.17,6,66,49820,389,S,3061405941
2302,35:36.3,172.17.0.17,172.17.0.99,6,66,389,49820,SA,924310478
2303,35:36.3,172.17.0.99,172.17.0.17,6,60,49820,389,A,3061405942
2304,35:36.3,172.17.0.99,172.17.0.17,6,1514,49820,389,A,3061405942
2305,35:36.3,172.17.0.99,172.17.0.17,6,680,49820,389,PA,3061407402
2306,35:36.3,172.17.0.17,172.17.0.99,6,60,389,49820,A,924310479
2307,35:36.3,172.17.0.17,172.17.0.99,6,257,389,49820,PA,924310479
2308,35:36.3,172.17.0.99,172.17.0.17,6,172,49820,389,PA,3061408028
2309,35:36.3,172.17.0.17,172.17.0.99,6,1514,389,49820,A,924310689
2310,35:36.3,172.17.0.17,172.17.0.99,6,1514,389,49820,A,924312149
2311,35:36.3,172.17.0.17,172.17.0.99,6,255,389,49820,PA,924313609
2312,35:36.3,172.17.0.99,172.17.0.17,6,60,49820,389,A,3061408146
2313,35:36.3,172.17.0.99,172.17.0.17,6,305,49820,389,PA,3061408146
2314,35:36.3,172.17.0.17,172.17.0.99,6,330,389,49820,PA,924313810
2315,35:36.3,172.17.0.99,172.17.0.17,6,129,49820,389,PA,3061408397
2316,35:36.3,172.17.0.99,172.17.0.17,6,60,49820,389,FA,3061408472
2317,35:36.3,172.17.0.99,172.17.0.17,6,129,49819,389,PA,2201287081
2318,35:36.3,172.17.0.99,172.17.0.17,6,60,49819,389,FA,2201287156
2319,35:36.3,172.17.0.17,172.17.0.99,6,60,389,49820,A,924314086
2320,35:36.3,172.17.0.17,172.17.0.99,6,60,389,49819,A,1723859563
2321,35:36.3,172.17.0.17,172.17.0.99,6,60,389,49820,RA,924314086
2322,35:36.3,172.17.0.17,172.17.0.99,6,60,389,49819,RA,1723859563
2323,35:36.3,172.17.0.99,172.17.0.17,6,60,49817,135,RA,2017874147
2324,35:36.3,172.17.0.99,172.17.0.17,6,60,49818,49668,RA,3087059589
2325,35:36.3,172.17.0.99,23.45.119.144,6,60,49788,443,FA,1880748856
2326,35:36.3,172.17.0.99,23.45.119.144,6,60,49789,443,FA,2890916938
2327,35:36.4,23.45.119.144,172.17.0.99,6,78,443,49788,PA,1219073318
2328,35:36.4,172.17.0.99,23.45.119.144,6,60,49788,443,RA,1880748857
2329,35:36.4,23.45.119.144,172.17.0.99,6,78,443,49789,PA,111989329
2330,35:36.4,23.45.119.144,172.17.0.99,6,60,443,49788,FA,1219073342
2331,35:36.4,23.45.119.144,172.17.0.99,6,60,443,49789,FA,111989353
2332,35:36.4,172.17.0.99,23.45.119.144,6,60,49789,443,RA,2890916939
2333,35:36.4,172.17.0.99,23.45.119.144,6,60,49788,443,R,1880748857
2334,35:36.4,172.17.0.99,23.45.119.144,6,60,49789,443,R,2890916939
2335,35:38.0,172.17.0.99,172.17.0.17,6,60,49785,445,A,1890730104
2336,35:38.0,172.17.0.17,172.17.0.99,6,66,445,49785,A,2954567168
2337,35:41.3,,,,60,,,,
2338,35:41.3,,,,60,,,,
2339,36:14.3,79.124.78.197,172.17.0.99,6,60,80,49813,FA,3126776179
2340,36:14.3,172.17.0.99,79.124.78.197,6,60,49813,80,A,3465737217
2341,36:17.3,172.17.0.99,79.124.78.197,6,60,49813,80,FA,3465737217
2342,36:17.3,172.17.0.99,79.124.78.197,6,66,49821,80,S,432027606
2343,36:17.6,79.124.78.197,172.17.0.99,6,60,80,49813,A,3126776180
2344,36:17.6,79.124.78.197,172.17.0.99,6,60,80,49821,SA,4025071491
2345,36:17.6,172.17.0.99,79.124.78.197,6,60,49821,80,A,432027607
2346,36:17.8,79.124.78.197,172.17.0.99,6,60,80,49821,A,4025071492
2347,36:17.8,172.17.0.99,79.124.78.197,6,443,49821,80,PA,432027607
2348,36:18.0,79.124.78.197,172.17.0.99,6,60,80,49821,A,4025071492
2349,36:18.5,79.124.78.197,172.17.0.99,6,222,80,49821,PA,4025071492
2350,36:18.5,172.17.0.99,79.124.78.197,6,60,49821,80,A,432027996
2351,36:19.3,,,,60,,,,
2352,36:19.3,,,,60,,,,
2353,36:25.8,172.17.0.99,20.96.153.111,6,60,49790,443,FA,3061535868
2354,36:25.8,172.17.0.99,23.221.24.58,6,60,49787,443,FA,34062061
2355,36:25.9,23.221.24.58,172.17.0.99,6,78,443,49787,PA,490929389
2356,36:25.9,23.221.24.58,172.17.0.99,6,60,443,49787,FA,490929413
2357,36:25.9,172.17.0.99,23.221.24.58,6,60,49787,443,RA,34062062
2358,36:25.9,172.17.0.99,23.221.24.58,6,60,49787,443,R,34062062
2359,36:25.9,20.96.153.111,172.17.0.99,6,60,443,49790,FA,2023269557
2360,36:25.9,172.17.0.99,20.96.153.111,6,60,49790,443,A,3061535869
2361,36:26.6,172.17.0.99,23.45.119.144,6,60,49793,443,FA,1910298882
2362,36:26.6,172.17.0.99,204.79.197.203,6,60,49791,443,FA,3848060068
2363,36:26.7,23.45.119.144,172.17.0.99,6,78,443,49793,PA,2038718932
2364,36:26.7,23.45.119.144,172.17.0.99,6,60,443,49793,FA,2038718956
2365,36:26.7,172.17.0.99,23.45.119.144,6,60,49793,443,RA,1910298883
2366,36:26.7,172.17.0.99,23.45.119.144,6,60,49793,443,R,1910298883
2367,36:26.7,204.79.197.203,172.17.0.99,6,60,443,49791,A,4107667793
2368,36:26.7,204.79.197.203,172.17.0.99,6,60,443,49791,FA,4107667793
2369,36:26.7,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848060069
2370,36:26.9,13.107.246.57,172.17.0.99,6,93,443,49805,PA,4215032574
2371,36:26.9,13.107.246.57,172.17.0.99,6,78,443,49805,PA,4215032613
2372,36:26.9,13.107.246.57,172.17.0.99,6,60,443,49805,FA,4215032637
2373,36:26.9,172.17.0.99,13.107.246.57,6,60,49805,443,A,159158670
2374,36:26.9,172.17.0.99,13.107.246.57,6,60,49805,443,A,159158670
2375,36:26.9,172.17.0.99,13.107.246.57,6,60,49805,443,A,159158670
2376,36:26.9,172.17.0.99,13.107.246.57,6,60,49805,443,FA,159158670
2377,36:26.9,13.107.246.57,172.17.0.99,6,60,443,49805,A,4215032638
2378,36:29.9,172.17.0.99,23.40.145.142,6,60,49803,443,FA,3445458530
2379,36:29.9,23.40.145.142,172.17.0.99,6,85,443,49803,PA,3766743787
2380,36:29.9,23.40.145.142,172.17.0.99,6,60,443,49803,FA,3766743818
2381,36:29.9,172.17.0.99,23.40.145.142,6,60,49803,443,RA,3445458531
2382,36:29.9,172.17.0.99,23.40.145.142,6,60,49803,443,R,3445458531
2383,36:37.2,172.17.0.99,172.17.0.17,17,79,59001,53,,
2384,36:37.2,172.17.0.17,172.17.0.99,17,156,53,59001,,
2385,36:37.3,172.17.0.99,172.17.0.17,17,75,55220,53,,
2386,36:37.3,172.17.0.99,172.17.0.17,17,75,65466,53,,
2387,36:37.3,172.17.0.17,172.17.0.99,17,150,53,55220,,
2388,36:37.3,172.17.0.99,204.79.197.203,6,66,49822,443,S,3871806000
2389,36:37.3,172.17.0.99,204.79.197.203,6,66,49823,443,S,442675152
2390,36:37.4,23.221.24.58,172.17.0.99,6,78,443,49792,PA,2520758571
2391,36:37.4,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373267541
2392,36:37.4,23.221.24.58,172.17.0.99,6,60,443,49792,FA,2520758595
2393,36:37.4,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373267541
2394,36:37.4,172.17.0.17,172.17.0.99,17,134,53,65466,,
2395,36:37.4,204.79.197.203,172.17.0.99,6,66,443,49823,SA,460026439
2396,36:37.4,172.17.0.99,204.79.197.203,6,60,49823,443,A,442675153
2397,36:37.4,204.79.197.203,172.17.0.99,6,66,443,49822,SA,2530741297
2398,36:37.4,172.17.0.99,204.79.197.203,6,60,49822,443,A,3871806001
2399,36:37.4,172.17.0.99,204.79.197.203,6,1450,49823,443,A,442675153
2400,36:37.4,172.17.0.99,204.79.197.203,6,479,49823,443,PA,442676549
2401,36:37.4,172.17.0.99,204.79.197.203,6,1450,49822,443,A,3871806001
2402,36:37.4,172.17.0.99,204.79.197.203,6,447,49822,443,PA,3871807397
2403,36:37.5,204.79.197.203,172.17.0.99,6,60,443,49823,A,460026440
2404,36:37.5,204.79.197.203,172.17.0.99,6,60,443,49823,A,460026440
2405,36:37.5,204.79.197.203,172.17.0.99,6,153,443,49823,PA,460026440
2406,36:37.5,172.17.0.99,204.79.197.203,6,721,49823,443,PA,442676974
2407,36:37.5,204.79.197.203,172.17.0.99,6,60,443,49822,A,2530741298
2408,36:37.5,204.79.197.203,172.17.0.99,6,60,443,49822,A,2530741298
2409,36:37.5,204.79.197.203,172.17.0.99,6,153,443,49822,PA,2530741298
2410,36:37.5,172.17.0.99,204.79.197.203,6,689,49822,443,PA,3871807790
2411,36:37.5,204.79.197.203,172.17.0.99,6,60,443,49823,A,460026539
2412,36:37.5,204.79.197.203,172.17.0.99,6,1430,443,49823,A,460026539
2413,36:37.5,204.79.197.203,172.17.0.99,6,1430,443,49823,A,460027915
2414,36:37.5,204.79.197.203,172.17.0.99,6,1430,443,49823,A,460029291
2415,36:37.5,204.79.197.203,172.17.0.99,6,1430,443,49823,A,460030667
2416,36:37.5,172.17.0.99,204.79.197.203,6,60,49823,443,A,442677641
2417,36:37.5,204.79.197.203,172.17.0.99,6,596,443,49823,PA,460032043
2418,36:37.5,204.79.197.203,172.17.0.99,6,60,443,49822,A,2530741397
2419,36:37.5,204.79.197.203,172.17.0.99,6,1430,443,49822,A,2530741397
2420,36:37.5,172.17.0.99,204.79.197.203,6,60,49823,443,A,442677641
2421,36:37.5,204.79.197.203,172.17.0.99,6,1430,443,49822,A,2530742773
2422,36:37.5,204.79.197.203,172.17.0.99,6,1430,443,49822,A,2530744149
2423,36:37.5,204.79.197.203,172.17.0.99,6,1430,443,49822,A,2530745525
2424,36:37.5,172.17.0.99,204.79.197.203,6,60,49822,443,A,3871808425
2425,36:37.5,204.79.197.203,172.17.0.99,6,596,443,49822,PA,2530746901
2426,36:37.5,172.17.0.99,204.79.197.203,6,60,49822,443,A,3871808425
2427,36:37.5,172.17.0.99,204.79.197.203,6,128,49823,443,PA,442677641
2428,36:37.5,172.17.0.99,204.79.197.203,6,128,49822,443,PA,3871808425
2429,36:37.6,204.79.197.203,172.17.0.99,6,60,443,49823,A,460032585
2430,36:37.6,204.79.197.203,172.17.0.99,6,513,443,49823,PA,460032585
2431,36:37.6,204.79.197.203,172.17.0.99,6,116,443,49823,PA,460033044
2432,36:37.6,204.79.197.203,172.17.0.99,6,60,443,49822,A,2530747443
2433,36:37.6,172.17.0.99,204.79.197.203,6,60,49823,443,A,442677715
2434,36:37.6,204.79.197.203,172.17.0.99,6,513,443,49822,PA,2530747443
2435,36:37.6,204.79.197.203,172.17.0.99,6,116,443,49822,PA,2530747902
2436,36:37.6,172.17.0.99,204.79.197.203,6,60,49822,443,A,3871808499
2437,36:37.8,172.17.0.99,172.17.0.17,17,71,58644,53,,
2438,36:37.8,172.17.0.99,172.17.0.17,17,71,54446,53,,
2439,36:37.8,172.17.0.17,172.17.0.99,17,146,53,58644,,
2440,36:37.8,172.17.0.17,172.17.0.99,17,187,53,54446,,
2441,36:37.8,172.17.0.99,204.79.197.203,6,66,49824,443,S,4142018881
2442,36:37.8,204.79.197.203,172.17.0.99,6,66,443,49824,SA,1659107272
2443,36:37.8,172.17.0.99,204.79.197.203,6,60,49824,443,A,4142018882
2444,36:37.8,172.17.0.99,204.79.197.203,6,1450,49824,443,A,4142018882
2445,36:37.8,172.17.0.99,204.79.197.203,6,443,49824,443,PA,4142020278
2446,36:37.9,204.79.197.203,172.17.0.99,6,60,443,49824,A,1659107273
2447,36:37.9,204.79.197.203,172.17.0.99,6,153,443,49824,PA,1659107273
2448,36:37.9,172.17.0.99,204.79.197.203,6,685,49824,443,PA,4142020667
2449,36:38.0,204.79.197.203,172.17.0.99,6,60,443,49824,A,1659107372
2450,36:38.0,204.79.197.203,172.17.0.99,6,1430,443,49824,A,1659107372
2451,36:38.0,204.79.197.203,172.17.0.99,6,1430,443,49824,A,1659108748
2452,36:38.0,204.79.197.203,172.17.0.99,6,1430,443,49824,A,1659110124
2453,36:38.0,172.17.0.99,204.79.197.203,6,60,49824,443,A,4142021298
2454,36:38.0,204.79.197.203,172.17.0.99,6,1430,443,49824,A,1659111500
2455,36:38.0,204.79.197.203,172.17.0.99,6,596,443,49824,PA,1659112876
2456,36:38.0,172.17.0.99,204.79.197.203,6,60,49824,443,A,4142021298
2457,36:38.0,172.17.0.99,204.79.197.203,6,128,49824,443,PA,4142021298
2458,36:38.0,172.17.0.99,204.79.197.203,6,146,49824,443,PA,4142021372
2459,36:38.0,172.17.0.99,204.79.197.203,6,778,49824,443,PA,4142021464
2460,36:38.0,204.79.197.203,172.17.0.99,6,60,443,49824,A,1659113418
2461,36:38.0,204.79.197.203,172.17.0.99,6,513,443,49824,PA,1659113418
2462,36:38.0,204.79.197.203,172.17.0.99,6,116,443,49824,PA,1659113877
2463,36:38.0,172.17.0.99,204.79.197.203,6,60,49824,443,A,4142022188
2464,36:38.0,172.17.0.99,204.79.197.203,6,85,49824,443,PA,4142022188
2465,36:38.0,204.79.197.203,172.17.0.99,6,60,443,49824,A,1659113939
2466,36:38.0,204.79.197.203,172.17.0.99,6,85,443,49824,PA,1659113939
2467,36:38.1,172.17.0.17,172.17.0.99,6,60,445,49785,A,2954567167
2468,36:38.1,172.17.0.99,172.17.0.17,6,66,49785,445,A,1890730105
2469,36:38.1,204.79.197.203,172.17.0.99,6,1430,443,49824,A,1659113970
2470,36:38.1,204.79.197.203,172.17.0.99,6,1430,443,49824,A,1659115346
2471,36:38.1,204.79.197.203,172.17.0.99,6,809,443,49824,PA,1659116722
2472,36:38.1,204.79.197.203,172.17.0.99,6,1430,443,49824,A,1659117477
2473,36:38.1,172.17.0.99,204.79.197.203,6,60,49824,443,A,4142022219
2474,36:38.1,204.79.197.203,172.17.0.99,6,1430,443,49824,A,1659118853
2475,36:38.1,172.17.0.99,204.79.197.203,6,60,49824,443,A,4142022219
2476,36:38.1,172.17.0.99,204.79.197.203,6,60,49824,443,A,4142022219
2477,36:38.1,204.79.197.203,172.17.0.99,6,1429,443,49824,PA,1659120229
2478,36:38.1,204.79.197.203,172.17.0.99,6,1430,443,49824,A,1659121604
2479,36:38.1,204.79.197.203,172.17.0.99,6,228,443,49824,PA,1659122980
2480,36:38.1,204.79.197.203,172.17.0.99,6,85,443,49824,PA,1659123154
2481,36:38.1,172.17.0.99,204.79.197.203,6,60,49824,443,A,4142022219
2482,36:38.1,172.17.0.99,204.79.197.203,6,60,49824,443,A,4142022219
2483,36:38.1,172.17.0.99,204.79.197.203,6,60,49824,443,A,4142022219
2484,36:38.1,204.79.197.203,172.17.0.99,6,60,443,49824,A,1659123185
2485,36:38.1,172.17.0.99,172.17.0.17,17,71,62998,53,,
2486,36:38.1,172.17.0.99,172.17.0.17,17,71,63046,53,,
2487,36:38.1,172.17.0.99,172.17.0.17,17,74,58531,53,,
2488,36:38.1,172.17.0.99,172.17.0.17,17,74,61084,53,,
2489,36:38.2,172.17.0.17,172.17.0.99,17,196,53,58531,,
2490,36:38.2,172.17.0.17,172.17.0.99,17,146,53,62998,,
2491,36:38.2,172.17.0.17,172.17.0.99,17,187,53,63046,,
2492,36:38.2,172.17.0.99,204.79.197.203,6,66,49825,443,S,2735182005
2493,36:38.2,172.17.0.99,23.45.119.144,17,1292,54541,443,,
2494,36:38.2,172.17.0.99,23.45.119.144,17,1292,54541,443,,
2495,36:38.3,172.17.0.17,172.17.0.99,17,148,53,61084,,
2496,36:38.3,204.79.197.203,172.17.0.99,6,66,443,49825,SA,1076081039
2497,36:38.3,172.17.0.99,204.79.197.203,6,60,49825,443,A,2735182006
2498,36:38.3,172.17.0.99,204.79.197.203,6,1450,49825,443,A,2735182006
2499,36:38.3,172.17.0.99,204.79.197.203,6,379,49825,443,PA,2735183402
2500,36:38.3,23.45.119.144,172.17.0.99,17,1292,443,54541,,
2501,36:38.3,23.45.119.144,172.17.0.99,17,1292,443,54541,,
2502,36:38.3,23.45.119.144,172.17.0.99,17,1292,443,54541,,
2503,36:38.3,23.45.119.144,172.17.0.99,17,1292,443,54541,,
2504,36:38.3,23.45.119.144,172.17.0.99,17,387,443,54541,,
2505,36:38.3,172.17.0.99,23.45.119.144,17,81,54541,443,,
2506,36:38.3,172.17.0.99,23.45.119.144,17,137,54541,443,,
2507,36:38.3,172.17.0.99,23.45.119.144,17,113,54541,443,,
2508,36:38.3,172.17.0.99,23.45.119.144,17,598,54541,443,,
2509,36:38.3,23.45.119.144,172.17.0.99,17,329,443,54541,,
2510,36:38.3,23.45.119.144,172.17.0.99,17,330,443,54541,,
2511,36:38.3,23.45.119.144,172.17.0.99,17,103,443,54541,,
2512,36:38.3,23.45.119.144,172.17.0.99,17,63,443,54541,,
2513,36:38.3,172.17.0.99,23.45.119.144,17,74,54541,443,,
2514,36:38.3,172.17.0.99,23.45.119.144,17,73,54541,443,,
2515,36:38.3,23.45.119.144,172.17.0.99,17,66,443,54541,,
2516,36:38.3,23.45.119.144,172.17.0.99,17,707,443,54541,,
2517,36:38.3,23.45.119.144,172.17.0.99,17,63,443,54541,,
2518,36:38.3,172.17.0.99,23.45.119.144,17,77,54541,443,,
2519,36:38.3,204.79.197.203,172.17.0.99,6,60,443,49825,A,1076081040
2520,36:38.3,204.79.197.203,172.17.0.99,6,153,443,49825,PA,1076081040
2521,36:38.3,172.17.0.99,204.79.197.203,6,621,49825,443,PA,2735183727
2522,36:38.4,23.45.119.144,172.17.0.99,17,66,443,54541,,
2523,36:38.4,204.79.197.203,172.17.0.99,6,60,443,49825,A,1076081139
2524,36:38.4,204.79.197.203,172.17.0.99,6,1430,443,49825,A,1076081139
2525,36:38.4,204.79.197.203,172.17.0.99,6,1430,443,49825,A,1076082515
2526,36:38.4,204.79.197.203,172.17.0.99,6,1430,443,49825,A,1076083891
2527,36:38.4,204.79.197.203,172.17.0.99,6,1430,443,49825,A,1076085267
2528,36:38.4,172.17.0.99,204.79.197.203,6,60,49825,443,A,2735184294
2529,36:38.4,204.79.197.203,172.17.0.99,6,596,443,49825,PA,1076086643
2530,36:38.4,172.17.0.99,204.79.197.203,6,60,49825,443,A,2735184294
2531,36:38.4,172.17.0.99,204.79.197.203,6,128,49825,443,PA,2735184294
2532,36:38.4,172.17.0.99,204.79.197.203,6,146,49825,443,PA,2735184368
2533,36:38.4,172.17.0.99,204.79.197.203,6,502,49825,443,PA,2735184460
2534,36:38.4,172.17.0.99,204.79.197.203,6,244,49825,443,PA,2735184908
2535,36:38.4,172.17.0.99,172.17.0.17,17,72,49994,53,,
2536,36:38.4,172.17.0.99,172.17.0.17,17,72,62207,53,,
2537,36:38.4,172.17.0.17,172.17.0.99,17,165,53,49994,,
2538,36:38.4,172.17.0.17,172.17.0.99,17,206,53,62207,,
2539,36:38.4,172.17.0.99,204.79.197.203,6,66,49826,443,S,4281600478
2540,36:38.4,204.79.197.203,172.17.0.99,6,60,443,49825,A,1076087185
2541,36:38.4,204.79.197.203,172.17.0.99,6,513,443,49825,PA,1076087185
2542,36:38.4,204.79.197.203,172.17.0.99,6,116,443,49825,PA,1076087644
2543,36:38.4,172.17.0.99,204.79.197.203,6,60,49825,443,A,2735185098
2544,36:38.4,172.17.0.99,204.79.197.203,6,85,49825,443,PA,2735185098
2545,36:38.4,204.79.197.203,172.17.0.99,6,85,443,49825,PA,1076087706
2546,36:38.5,204.79.197.203,172.17.0.99,6,66,443,49826,SA,3179806037
2547,36:38.5,172.17.0.99,204.79.197.203,6,60,49826,443,A,4281600479
2548,36:38.5,172.17.0.99,204.79.197.203,6,1450,49826,443,A,4281600479
2549,36:38.5,172.17.0.99,204.79.197.203,6,476,49826,443,PA,4281601875
